country,iso3,reporter_code,base_year,future_year,horizon,identity_mode,product_definition,product_definition_label,base_value,future_value,net_contribution,gross_positive_contribution,product_count,total_base_exports,total_future_exports,total_growth,total_gross_positive_growth,net_growth_share,gross_positive_share,low_base_value_usd,least_traded_base_share_cutoff
Norway,NOR,579,2003,2013,10,hs6_harmonized_family,strict_zero_base_product,Strict new product: base exports equal zero,0.0,13018600503.0,13018600503.0,13018600503.0,737,65123585154.201004,150354614066.0,85231028911.799,94287306779.14001,0.15274484737796898,0.13807373386425134,10000.0,0.1
Norway,NOR,579,2003,2013,10,hs6_harmonized_family,low_base_under_10k_grower,"Low-base product grower: base exports below $10,000",1147622.778,62492491.0,61344868.222,61344868.222,341,65123585154.201004,150354614066.0,85231028911.799,94287306779.14001,0.0007197480659946333,0.0006506164012691033,10000.0,0.1
Norway,NOR,579,2003,2013,10,hs6_harmonized_family,least_traded_10pct_grower,Least-traded product grower: product in bottom 10% of base export value,3174376959.964,13463579238.0,10289202278.036,10289202278.036,1780,65123585154.201004,150354614066.0,85231028911.799,94287306779.14001,0.12072131956407262,0.10912605980079142,10000.0,0.1
Norway,NOR,579,2003,2013,10,hs6_harmonized_family,all_positive_product_growth,All products with positive product-level growth,53873441715.86,148160748495.0,94287306779.14,94287306779.14,2584,65123585154.201004,150354614066.0,85231028911.799,94287306779.14001,1.106255644018012,0.9999999999999999,10000.0,0.1
Norway,NOR,579,2004,2009,5,hs6_harmonized_family,strict_zero_base_product,Strict new product: base exports equal zero,0.0,10114603153.514,10114603153.514,10114603153.514,631,78328158158.183,112871819803.022,34543661644.839005,43287533641.86099,0.2928063404947452,0.23366087883862996,10000.0,0.1
Norway,NOR,579,2004,2009,5,hs6_harmonized_family,low_base_under_10k_grower,"Low-base product grower: base exports below $10,000",1025587.9239999999,43472247.956,42446660.032,42446660.032,281,78328158158.183,112871819803.022,34543661644.839005,43287533641.86099,0.0012287828797194619,0.0009805746934713824,10000.0,0.1
Norway,NOR,579,2004,2009,5,hs6_harmonized_family,least_traded_10pct_grower,Least-traded product grower: product in bottom 10% of base export value,3458153081.43,9720132466.390999,6261979384.961,6261979384.961,1550,78328158158.183,112871819803.022,34543661644.839005,43287533641.86099,0.18127723254539727,0.14466011015479488,10000.0,0.1
Norway,NOR,579,2004,2009,5,hs6_harmonized_family,all_positive_product_growth,All products with positive product-level growth,65333450392.61199,108620984034.47296,43287533641.86099,43287533641.86099,2236,78328158158.183,112871819803.022,34543661644.839005,43287533641.86099,1.2531252212612025,1.0,10000.0,0.1
Norway,NOR,579,2004,2014,10,hs6_harmonized_family,strict_zero_base_product,Strict new product: base exports equal zero,0.0,13374992821.0,13374992821.0,13374992821.0,741,78328158158.18301,139912322833.0,61584164674.816986,70818667720.389,0.2171823372391914,0.18886253090510033,10000.0,0.1
Norway,NOR,579,2004,2014,10,hs6_harmonized_family,low_base_under_10k_grower,"Low-base product grower: base exports below $10,000",1183467.2370000002,96986093.0,95802625.76300001,95802625.76300001,330,78328158158.18301,139912322833.0,61584164674.816986,70818667720.389,0.001555637334189184,0.0013527877443452387,10000.0,0.1
Norway,NOR,579,2004,2014,10,hs6_harmonized_family,least_traded_10pct_grower,Least-traded product grower: product in bottom 10% of base export value,3618873498.1660004,14682601636.0,11063728137.834,11063728137.834,1721,78328158158.18301,139912322833.0,61584164674.816986,70818667720.389,0.17965215889918829,0.15622615468447598,10000.0,0.1
Norway,NOR,579,2004,2014,10,hs6_harmonized_family,all_positive_product_growth,All products with positive product-level growth,66518614578.61099,137337282299.0,70818667720.389,70818667720.389,2524,78328158158.18301,139912322833.0,61584164674.816986,70818667720.389,1.149949310741373,1.0,10000.0,0.1
Norway,NOR,579,2005,2010,5,hs6_harmonized_family,strict_zero_base_product,Strict new product: base exports equal zero,0.0,11309564812.0,11309564812.0,11309564812.0,618,99559146316.719,126056249777.0,26497103460.281006,36634456957.59901,0.4268226838059099,0.3087138653396657,10000.0,0.1
Norway,NOR,579,2005,2010,5,hs6_harmonized_family,low_base_under_10k_grower,"Low-base product grower: base exports below $10,000",1160704.323,65352560.0,64191855.677,64191855.677,315,99559146316.719,126056249777.0,26497103460.281006,36634456957.59901,0.002422598974760513,0.0017522262101850215,10000.0,0.1
Norway,NOR,579,2005,2010,5,hs6_harmonized_family,least_traded_10pct_grower,Least-traded product grower: product in bottom 10% of base export value,4514021230.842,11026179282.0,6512158051.158001,6512158051.158001,1614,99559146316.719,126056249777.0,26497103460.281006,36634456957.59901,0.2457686765996776,0.17776046356290257,10000.0,0.1
Norway,NOR,579,2005,2010,5,hs6_harmonized_family,all_positive_product_growth,All products with positive product-level growth,85340183271.401,121974640229.0,36634456957.59901,36634456957.59901,2281,99559146316.719,126056249777.0,26497103460.281006,36634456957.59901,1.3825834590755866,1.0,10000.0,0.1
Norway,NOR,579,2005,2015,10,hs6_harmonized_family,strict_zero_base_product,Strict new product: base exports equal zero,0.0,11408338885.477,11408338885.477,11408338885.477,753,99559146316.71902,99617752854.892,58606538.17297363,34492028719.454,194.65983218128292,0.3307529104265917,10000.0,0.1
Norway,NOR,579,2005,2015,10,hs6_harmonized_family,low_base_under_10k_grower,"Low-base product grower: base exports below $10,000",1167018.342,67321399.103,66154380.76099999,66154380.76099999,326,99559146316.71902,99617752854.892,58606538.17297363,34492028719.454,1.1287884052415682,0.001917961431004143,10000.0,0.1
Norway,NOR,579,2005,2015,10,hs6_harmonized_family,least_traded_10pct_grower,Least-traded product grower: product in bottom 10% of base export value,4023570445.2179995,12445836905.986,8422266460.768001,8422266460.768001,1540,99559146316.71902,99617752854.892,58606538.17297363,34492028719.454,143.70864963752325,0.24418008373099032,10000.0,0.1
Norway,NOR,579,2005,2015,10,hs6_harmonized_family,all_positive_product_growth,All products with positive product-level growth,29819957834.784996,64311986554.239,34492028719.453995,34492028719.453995,2327,99559146316.71902,99617752854.892,58606538.17297363,34492028719.454,588.5355080631596,0.9999999999999998,10000.0,0.1
Norway,NOR,579,2006,2011,5,hs6_harmonized_family,strict_zero_base_product,Strict new product: base exports equal zero,0.0,11822667396.0,11822667396.0,11822667396.0,639,117926031383.82701,154964918315.0,37038886931.17299,48954418793.654,0.31919607676033335,0.2415035800104848,10000.0,0.1
Norway,NOR,579,2006,2011,5,hs6_harmonized_family,low_base_under_10k_grower,"Low-base product grower: base exports below $10,000",1055462.655,35502606.0,34447143.345,34447143.345,272,117926031383.82701,154964918315.0,37038886931.17299,48954418793.654,0.000930026418153735,0.0007036574877989443,10000.0,0.1
Norway,NOR,579,2006,2011,5,hs6_harmonized_family,least_traded_10pct_grower,Least-traded product grower: product in bottom 10% of base export value,5578033704.121,13081417968.0,7503384263.879,7503384263.879,1618,117926031383.82701,154964918315.0,37038886931.17299,48954418793.654,0.20258125677000127,0.15327286992224837,10000.0,0.1
Norway,NOR,579,2006,2011,5,hs6_harmonized_family,all_positive_product_growth,All products with positive product-level growth,97564850339.34602,146519269133.0,48954418793.654,48954418793.654,2301,117926031383.82701,154964918315.0,37038886931.17299,48954418793.654,1.3217032921270795,1.0,10000.0,0.1
Norway,NOR,579,2006,2016,10,hs6_harmonized_family,strict_zero_base_product,Strict new product: base exports equal zero,0.0,12522483748.0,12522483748.0,12522483748.0,753,117926031383.827,86132779885.0,-31793251498.826996,21547169104.477,-0.39387238352963094,0.5811660774221203,10000.0,0.1
Norway,NOR,579,2006,2016,10,hs6_harmonized_family,low_base_under_10k_grower,"Low-base product grower: base exports below $10,000",1068444.832,62409122.0,61340677.168,61340677.168,279,117926031383.827,86132779885.0,-31793251498.826996,21547169104.477,-0.0019293615555572587,0.002846809103811917,10000.0,0.1
Norway,NOR,579,2006,2016,10,hs6_harmonized_family,least_traded_10pct_grower,Least-traded product grower: product in bottom 10% of base export value,3930434610.5670004,9869234925.0,5938800314.433001,5938800314.433001,1414,117926031383.827,86132779885.0,-31793251498.826996,21547169104.477,-0.18679436781268224,0.2756185875572423,10000.0,0.1
Norway,NOR,579,2006,2016,10,hs6_harmonized_family,all_positive_product_growth,All products with positive product-level growth,9227136107.522999,30774305212.0,21547169104.477,21547169104.477,2193,117926031383.827,86132779885.0,-31793251498.826996,21547169104.477,-0.6777277594671932,1.0,10000.0,0.1
Norway,NOR,579,2007,2012,5,hs6_harmonized_family,strict_zero_base_product,Strict new product: base exports equal zero,0.0,11302927916.0,11302927916.0,11302927916.0,735,130849108671.67401,156054344652.0,25205235980.32599,43976840128.96799,0.44843571093016266,0.2570200105976838,10000.0,0.1
Norway,NOR,579,2007,2012,5,hs6_harmonized_family,low_base_under_10k_grower,"Low-base product grower: base exports below $10,000",911136.2,14523245.0,13612108.8,13612108.8,242,130849108671.67401,156054344652.0,25205235980.32599,43976840128.96799,0.0005400508374777751,0.00030952903301102724,10000.0,0.1
Norway,NOR,579,2007,2012,5,hs6_harmonized_family,least_traded_10pct_grower,Least-traded product grower: product in bottom 10% of base export value,4447266696.097,11299507736.0,6852241039.903,6852241039.903,1463,130849108671.67401,156054344652.0,25205235980.32599,43976840128.96799,0.27185784117441053,0.15581476567683997,10000.0,0.1
Norway,NOR,579,2007,2012,5,hs6_harmonized_family,all_positive_product_growth,All products with positive product-level growth,97659717210.03201,141636557339.0,43976840128.967995,43976840128.967995,2235,130849108671.67401,156054344652.0,25205235980.32599,43976840128.96799,1.7447501845764994,1.0000000000000002,10000.0,0.1
Norway,NOR,579,2007,2017,10,hs6_harmonized_family,strict_zero_base_product,Strict new product: base exports equal zero,0.0,12530616888.332,12530616888.332,12530616888.332,828,130849108671.67401,97793429402.13301,-33055679269.541,19727682832.1,-0.3790760669643319,0.6351793565913755,10000.0,0.1
Norway,NOR,579,2007,2017,10,hs6_harmonized_family,low_base_under_10k_grower,"Low-base product grower: base exports below $10,000",894127.059,30710379.192,29816252.133,29816252.133,248,130849108671.67401,97793429402.13301,-33055679269.541,19727682832.1,-0.0009020008903726885,0.0015113914992836532,10000.0,0.1
Norway,NOR,579,2007,2017,10,hs6_harmonized_family,least_traded_10pct_grower,Least-traded product grower: product in bottom 10% of base export value,3346573334.535,7965865161.554001,4619291827.019,4619291827.019,1263,130849108671.67401,97793429402.13301,-33055679269.541,19727682832.1,-0.1397427591595561,0.23415278247999283,10000.0,0.1
Norway,NOR,579,2007,2017,10,hs6_harmonized_family,all_positive_product_growth,All products with positive product-level growth,32076757001.906998,51804439834.007,19727682832.1,19727682832.1,2117,130849108671.67401,97793429402.13301,-33055679269.541,19727682832.1,-0.5968016167883737,1.0,10000.0,0.1
Norway,NOR,579,2008,2013,5,hs6_harmonized_family,strict_zero_base_product,Strict new product: base exports equal zero,0.0,12998501712.0,12998501712.0,12998501712.0,745,161744667194.00903,150354614066.0,-11390053128.009033,26008415434.638,-1.1412151959182408,0.4997806092672835,10000.0,0.1
Norway,NOR,579,2008,2013,5,hs6_harmonized_family,low_base_under_10k_grower,"Low-base product grower: base exports below $10,000",948861.162,35061886.0,34113024.838,34113024.838,259,161744667194.00903,150354614066.0,-11390053128.009033,26008415434.638,-0.002994983820937007,0.0013116148857176544,10000.0,0.1
Norway,NOR,579,2008,2013,5,hs6_harmonized_family,least_traded_10pct_grower,Least-traded product grower: product in bottom 10% of base export value,5215585152.278999,10149148260.0,4933563107.721001,4933563107.721001,1447,161744667194.00903,150354614066.0,-11390053128.009033,26008415434.638,-0.43314662822677996,0.18969102981762137,10000.0,0.1
Norway,NOR,579,2008,2013,5,hs6_harmonized_family,all_positive_product_growth,All products with positive product-level growth,57633006601.36201,83641422036.0,26008415434.637997,26008415434.637997,2220,161744667194.00903,150354614066.0,-11390053128.009033,26008415434.638,-2.2834323196158994,0.9999999999999999,10000.0,0.1
Norway,NOR,579,2008,2018,10,hs6_harmonized_family,strict_zero_base_product,Strict new product: base exports equal zero,0.0,12253758485.795002,12253758485.795002,12253758485.795002,789,161744667194.009,116599843650.78897,-45144823543.22003,19239764266.948997,-0.2714321936392928,0.6368975376088731,10000.0,0.1
Norway,NOR,579,2008,2018,10,hs6_harmonized_family,low_base_under_10k_grower,"Low-base product grower: base exports below $10,000",832081.181,36337437.100999996,35505355.92,35505355.92,247,161744667194.009,116599843650.78897,-45144823543.22003,19239764266.948997,-0.0007864767903236669,0.0018454153298017705,10000.0,0.1
Norway,NOR,579,2008,2018,10,hs6_harmonized_family,least_traded_10pct_grower,Least-traded product grower: product in bottom 10% of base export value,3662431452.339,8111563981.001,4449132528.662,4449132528.662,1254,161744667194.009,116599843650.78897,-45144823543.22003,19239764266.948997,-0.09855244033466118,0.23124672771094892,10000.0,0.1
Norway,NOR,579,2008,2018,10,hs6_harmonized_family,all_positive_product_growth,All products with positive product-level growth,8216013066.605,27455777333.554,19239764266.949,19239764266.949,2061,161744667194.009,116599843650.78897,-45144823543.22003,19239764266.948997,-0.42617874557709906,1.0000000000000002,10000.0,0.1
Norway,NOR,579,2009,2014,5,hs6_harmonized_family,strict_zero_base_product,Strict new product: base exports equal zero,0.0,13355532144.0,13355532144.0,13355532144.0,783,112871819803.022,139912322833.0,27040503029.977997,42613916438.12501,0.49390842060865564,0.31340776113343405,10000.0,0.1
Norway,NOR,579,2009,2014,5,hs6_harmonized_family,low_base_under_10k_grower,"Low-base product grower: base exports below $10,000",1076147.017,37014870.0,35938722.982999995,35938722.982999995,287,112871819803.022,139912322833.0,27040503029.977997,42613916438.12501,0.0013290700599451549,0.0008433564897791704,10000.0,0.1
Norway,NOR,579,2009,2014,5,hs6_harmonized_family,least_traded_10pct_grower,Least-traded product grower: product in bottom 10% of base export value,4892647704.155,10383496792.0,5490849087.844999,5490849087.844999,1613,112871819803.022,139912322833.0,27040503029.977997,42613916438.12501,0.20306016799161103,0.12885107839871182,10000.0,0.1
Norway,NOR,579,2009,2014,5,hs6_harmonized_family,all_positive_product_growth,All products with positive product-level growth,90098830323.875,132712746762.0,42613916438.12501,42613916438.12501,2450,112871819803.022,139912322833.0,27040503029.977997,42613916438.12501,1.5759291308627583,1.0,10000.0,0.1
Norway,NOR,579,2009,2019,10,hs6_harmonized_family,strict_zero_base_product,Strict new product: base exports equal zero,0.0,12029590495.053999,12029590495.053999,12029590495.053999,824,112871819803.022,97920763454.07498,-14951056348.947021,21837256678.259,-0.8045980306870574,0.5508746209422251,10000.0,0.1
Norway,NOR,579,2009,2019,10,hs6_harmonized_family,low_base_under_10k_grower,"Low-base product grower: base exports below $10,000",1017326.955,75953334.689,74936007.73400001,74936007.73400001,268,112871819803.022,97920763454.07498,-14951056348.947021,21837256678.259,-0.0050120878408218715,0.003431566924274225,10000.0,0.1
Norway,NOR,579,2009,2019,10,hs6_harmonized_family,least_traded_10pct_grower,Least-traded product grower: product in bottom 10% of base export value,3667256960.401,8579947806.849,4912690846.448,4912690846.448,1397,112871819803.022,97920763454.07498,-14951056348.947021,21837256678.259,-0.32858486596460407,0.22496831533509593,10000.0,0.1
Norway,NOR,579,2009,2019,10,hs6_harmonized_family,all_positive_product_growth,All products with positive product-level growth,17635956484.18,39473213162.438995,21837256678.259003,21837256678.259003,2255,112871819803.022,97920763454.07498,-14951056348.947021,21837256678.259,-1.4605828624140638,1.0000000000000002,10000.0,0.1
Norway,NOR,579,2010,2015,5,hs6_harmonized_family,strict_zero_base_product,Strict new product: base exports equal zero,0.0,11770915283.397,11770915283.397,11770915283.397,751,126056249777.0,99617752854.892,-26438496922.108,17489858946.374,-0.44521877768149903,0.6730137343867686,10000.0,0.1
Norway,NOR,579,2010,2015,5,hs6_harmonized_family,low_base_under_10k_grower,"Low-base product grower: base exports below $10,000",916878.0,16765048.699,15848170.699,15848170.699,268,126056249777.0,99617752854.892,-26438496922.108,17489858946.374,-0.0005994353894508912,0.0009061348492056103,10000.0,0.1
Norway,NOR,579,2010,2015,5,hs6_harmonized_family,least_traded_10pct_grower,Least-traded product grower: product in bottom 10% of base export value,3904382498.0,7333584432.299001,3429201934.299,3429201934.299,1357,126056249777.0,99617752854.892,-26438496922.108,17489858946.374,-0.12970487484224127,0.19606801546046443,10000.0,0.1
Norway,NOR,579,2010,2015,5,hs6_harmonized_family,all_positive_product_growth,All products with positive product-level growth,35619688036.0,53109546982.37399,17489858946.374,17489858946.374,2134,126056249777.0,99617752854.892,-26438496922.108,17489858946.374,-0.6615300029310249,1.0,10000.0,0.1
Norway,NOR,579,2010,2020,10,hs6_harmonized_family,strict_zero_base_product,Strict new product: base exports equal zero,0.0,10904215741.222,10904215741.222,10904215741.222,753,126056249777.0,77391932727.60199,-48664317049.39801,16965448103.904999,-0.22407004561788849,0.6427307828498875,10000.0,0.1
Norway,NOR,579,2010,2020,10,hs6_harmonized_family,low_base_under_10k_grower,"Low-base product grower: base exports below $10,000",968691.0,72996512.35500002,72027821.35500002,72027821.35500002,280,126056249777.0,77391932727.60199,-48664317049.39801,16965448103.904999,-0.0014800951851823229,0.00424555961704431,10000.0,0.1
Norway,NOR,579,2010,2020,10,hs6_harmonized_family,least_traded_10pct_grower,Least-traded product grower: product in bottom 10% of base export value,3949901386.0,8132768331.653,4182866945.653,4182866945.653,1381,126056249777.0,77391932727.60199,-48664317049.39801,16965448103.904999,-0.08595347061805202,0.24655210519846005,10000.0,0.1
Norway,NOR,579,2010,2020,10,hs6_harmonized_family,all_positive_product_growth,All products with positive product-level growth,7643536186.0,24608984289.905003,16965448103.905003,16965448103.905003,2152,126056249777.0,77391932727.60199,-48664317049.39801,16965448103.904999,-0.3486219294248756,1.0000000000000002,10000.0,0.1
Norway,NOR,579,2011,2016,5,hs6_harmonized_family,strict_zero_base_product,Strict new product: base exports equal zero,0.0,12389305680.0,12389305680.0,12389305680.0,709,154964918315.0,86132779885.0,-68832138430.0,16221395205.0,-0.1799930375924542,0.7637632597830539,10000.0,0.1
Norway,NOR,579,2011,2016,5,hs6_harmonized_family,low_base_under_10k_grower,"Low-base product grower: base exports below $10,000",845732.0,29234781.0,28389049.0,28389049.0,245,154964918315.0,86132779885.0,-68832138430.0,16221395205.0,-0.00041243886427952143,0.0017500990908136868,10000.0,0.1
Norway,NOR,579,2011,2016,5,hs6_harmonized_family,least_traded_10pct_grower,Least-traded product grower: product in bottom 10% of base export value,3521133201.0,5960981527.0,2439848326.0,2439848326.0,1166,154964918315.0,86132779885.0,-68832138430.0,16221395205.0,-0.035446353718637476,0.15040927707919685,10000.0,0.1
Norway,NOR,579,2011,2016,5,hs6_harmonized_family,all_positive_product_growth,All products with positive product-level growth,7123131577.0,23344526782.0,16221395205.0,16221395205.0,1886,154964918315.0,86132779885.0,-68832138430.0,16221395205.0,-0.23566600682465533,1.0,10000.0,0.1
Norway,NOR,579,2011,2021,10,hs6_harmonized_family,strict_zero_base_product,Strict new product: base exports equal zero,0.0,10836918578.218002,10836918578.218002,10836918578.218002,743,154964918315.0,164371431977.36,9406513662.359985,53432510176.752,1.1520653631304187,0.20281507536086238,10000.0,0.1
Norway,NOR,579,2011,2021,10,hs6_harmonized_family,low_base_under_10k_grower,"Low-base product grower: base exports below $10,000",924126.0,81548568.52399999,80624442.52399999,80624442.52399999,248,154964918315.0,164371431977.36,9406513662.359985,53432510176.752,0.00857112905141651,0.0015089023940162735,10000.0,0.1
Norway,NOR,579,2011,2021,10,hs6_harmonized_family,least_traded_10pct_grower,Least-traded product grower: product in bottom 10% of base export value,4641195093.0,10896930285.173,6255735192.173,6255735192.173,1408,154964918315.0,164371431977.36,9406513662.359985,53432510176.752,0.6650429071511611,0.11707732186789184,10000.0,0.1
Norway,NOR,579,2011,2021,10,hs6_harmonized_family,all_positive_product_growth,All products with positive product-level growth,50245871640.0,103678381816.75198,53432510176.752014,53432510176.752014,2177,154964918315.0,164371431977.36,9406513662.359985,53432510176.752,5.680373419385053,1.0000000000000002,10000.0,0.1
Norway,NOR,579,2012,2017,5,hs6_harmonized_family,strict_zero_base_product,Strict new product: base exports equal zero,0.0,12639192513.266998,12639192513.266998,12639192513.266998,723,156054344652.0,97793429402.13303,-58260915249.866974,16516704125.298,-0.21694119392152628,0.7652369635845225,10000.0,0.1
Norway,NOR,579,2012,2017,5,hs6_harmonized_family,low_base_under_10k_grower,"Low-base product grower: base exports below $10,000",916390.0,30667034.463000003,29750644.463000003,29750644.463000003,266,156054344652.0,97793429402.13303,-58260915249.866974,16516704125.298,-0.0005106449896196564,0.0018012458319352034,10000.0,0.1
Norway,NOR,579,2012,2017,5,hs6_harmonized_family,least_traded_10pct_grower,Least-traded product grower: product in bottom 10% of base export value,3274836810.0,5675007959.645,2400171149.645,2400171149.645,1212,156054344652.0,97793429402.13303,-58260915249.866974,16516704125.298,-0.04119693518976224,0.14531780259771984,10000.0,0.1
Norway,NOR,579,2012,2017,5,hs6_harmonized_family,all_positive_product_growth,All products with positive product-level growth,7871531219.0,24388235344.297997,16516704125.297998,16516704125.297998,1951,156054344652.0,97793429402.13303,-58260915249.866974,16516704125.298,-0.2834954455223,0.9999999999999999,10000.0,0.1
Norway,NOR,579,2012,2022,10,hs6_harmonized_family,strict_zero_base_product,Strict new product: base exports equal zero,0.0,14279368725.717001,14279368725.717001,14279368725.717001,808,156054344652.0,262745020538.51398,106690675886.51398,130276533208.18799,0.13383895646987795,0.1096081418047708,10000.0,0.1
Norway,NOR,579,2012,2022,10,hs6_harmonized_family,low_base_under_10k_grower,"Low-base product grower: base exports below $10,000",961376.0,59571372.824,58609996.824,58609996.824,279,156054344652.0,262745020538.51398,106690675886.51398,130276533208.18799,0.0005493450701009991,0.0004498891349091896,10000.0,0.1
Norway,NOR,579,2012,2022,10,hs6_harmonized_family,least_traded_10pct_grower,Least-traded product grower: product in bottom 10% of base export value,4660920118.0,10033500794.264,5372580676.264,5372580676.264,1481,156054344652.0,262745020538.51398,106690675886.51398,130276533208.18799,0.05035660925026636,0.041239819205799444,10000.0,0.1
Norway,NOR,579,2012,2022,10,hs6_harmonized_family,all_positive_product_growth,All products with positive product-level growth,113958164428.0,244234697636.18796,130276533208.18802,130276533208.18802,2316,156054344652.0,262745020538.51398,106690675886.51398,130276533208.18799,1.2210676530605367,1.0000000000000002,10000.0,0.1
Norway,NOR,579,2013,2018,5,hs6_harmonized_family,strict_zero_base_product,Strict new product: base exports equal zero,0.0,12213563860.443,12213563860.443,12213563860.443,709,150354614066.0,116599843650.789,-33754770415.211,17045984159.233004,-0.36183223023609046,0.7165068174621934,10000.0,0.1
Norway,NOR,579,2013,2018,5,hs6_harmonized_family,low_base_under_10k_grower,"Low-base product grower: base exports below $10,000",941549.0,50682873.511999995,49741324.511999995,49741324.511999995,265,150354614066.0,116599843650.789,-33754770415.211,17045984159.233004,-0.0014736087344141714,0.002918067038391413,10000.0,0.1
Norway,NOR,579,2013,2018,5,hs6_harmonized_family,least_traded_10pct_grower,Least-traded product grower: product in bottom 10% of base export value,3983186307.0,6688353471.904999,2705167164.9049997,2705167164.9049997,1234,150354614066.0,116599843650.789,-33754770415.211,17045984159.233004,-0.08014177349243541,0.158698209480603,10000.0,0.1
Norway,NOR,579,2013,2018,5,hs6_harmonized_family,all_positive_product_growth,All products with positive product-level growth,13999425067.0,31045409226.233,17045984159.233002,17045984159.233002,1966,150354614066.0,116599843650.789,-33754770415.211,17045984159.233004,-0.5049948184968702,0.9999999999999999,10000.0,0.1
Norway,NOR,579,2013,2023,10,hs6_harmonized_family,strict_zero_base_product,Strict new product: base exports equal zero,0.0,16000560325.416998,16000560325.416998,16000560325.416998,893,150354614066.0,172013893769.708,21659279703.708008,46743319151.66,0.7387392629994869,0.34230689253158797,10000.0,0.1
Norway,NOR,579,2013,2023,10,hs6_harmonized_family,low_base_under_10k_grower,"Low-base product grower: base exports below $10,000",1123220.0,72784794.27399999,71661574.27399999,71661574.27399999,309,150354614066.0,172013893769.708,21659279703.708008,46743319151.66,0.0033085852925077526,0.0015330869860031122,10000.0,0.1
Norway,NOR,579,2013,2023,10,hs6_harmonized_family,least_traded_10pct_grower,Least-traded product grower: product in bottom 10% of base export value,5164599979.0,11199272496.987999,6034672517.988,6034672517.988,1633,150354614066.0,172013893769.708,21659279703.708008,46743319151.66,0.27861833821532306,0.12910235360925776,10000.0,0.1
Norway,NOR,579,2013,2023,10,hs6_harmonized_family,all_positive_product_growth,All products with positive product-level growth,109205296613.0,155948615764.66003,46743319151.66,46743319151.66,2558,150354614066.0,172013893769.708,21659279703.708008,46743319151.66,2.15811974318138,1.0,10000.0,0.1
Norway,NOR,579,2014,2019,5,hs6_harmonized_family,strict_zero_base_product,Strict new product: base exports equal zero,0.0,11973635477.726,11973635477.726,11973635477.726,702,139912322833.0,97920763454.07501,-41991559378.92499,16257451849.974,-0.28514386354833515,0.7365013649260876,10000.0,0.1
Norway,NOR,579,2014,2019,5,hs6_harmonized_family,low_base_under_10k_grower,"Low-base product grower: base exports below $10,000",1081432.0,27052522.898999996,25971090.898999996,25971090.898999996,285,139912322833.0,97920763454.07501,-41991559378.92499,16257451849.974,-0.0006184836020172793,0.0015974884095407318,10000.0,0.1
Norway,NOR,579,2014,2019,5,hs6_harmonized_family,least_traded_10pct_grower,Least-traded product grower: product in bottom 10% of base export value,3327215506.0,5776213244.407999,2448997738.408,2448997738.408,1279,139912322833.0,97920763454.07501,-41991559378.92499,16257451849.974,-0.05832119060663224,0.15063847403687167,10000.0,0.1
Norway,NOR,579,2014,2019,5,hs6_harmonized_family,all_positive_product_growth,All products with positive product-level growth,7477844826.0,23735296675.974,16257451849.974,16257451849.974,2003,139912322833.0,97920763454.07501,-41991559378.92499,16257451849.974,-0.38715999335174495,1.0,10000.0,0.1
Norway,NOR,579,2014,2024,10,hs6_harmonized_family,strict_zero_base_product,Strict new product: base exports equal zero,0.0,17185914125.865997,17185914125.865997,17185914125.865997,857,139912322833.0,163003956947.217,23091634114.21701,47933394759.767,0.7442485031964459,0.35853738738928276,10000.0,0.1
Norway,NOR,579,2014,2024,10,hs6_harmonized_family,low_base_under_10k_grower,"Low-base product grower: base exports below $10,000",1235218.0,57785810.76800001,56550592.76800001,56550592.76800001,339,139912322833.0,163003956947.217,23091634114.21701,47933394759.767,0.0024489645249135077,0.0011797744151320964,10000.0,0.1
Norway,NOR,579,2014,2024,10,hs6_harmonized_family,least_traded_10pct_grower,Least-traded product grower: product in bottom 10% of base export value,4894751817.0,10783592243.028,5888840426.028,5888840426.028,1657,139912322833.0,163003956947.217,23091634114.21701,47933394759.767,0.25502051508785906,0.12285464978105017,10000.0,0.1
Norway,NOR,579,2014,2024,10,hs6_harmonized_family,all_positive_product_growth,All products with positive product-level growth,96418954383.0,144352349142.76703,47933394759.767,47933394759.767,2549,139912322833.0,163003956947.217,23091634114.21701,47933394759.767,2.0757905015589806,1.0,10000.0,0.1
Norway,NOR,579,2015,2020,5,hs6_harmonized_family,strict_zero_base_product,Strict new product: base exports equal zero,0.0,10842309918.679,10842309918.679,10842309918.679,693,99617752854.892,77391932727.60199,-22225820127.29001,15472132801.699999,-0.48782496468448666,0.7007637575013383,10000.0,0.1
Norway,NOR,579,2015,2020,5,hs6_harmonized_family,low_base_under_10k_grower,"Low-base product grower: base exports below $10,000",1109318.284,23101130.267,21991811.983000003,21991811.983000003,316,99617752854.892,77391932727.60199,-22225820127.29001,15472132801.699999,-0.0009894713381576107,0.0014213820592713408,10000.0,0.1
Norway,NOR,579,2015,2020,5,hs6_harmonized_family,least_traded_10pct_grower,Least-traded product grower: product in bottom 10% of base export value,2835730012.306,5105533200.657,2269803188.351,2269803188.351,1445,99617752854.892,77391932727.60199,-22225820127.29001,15472132801.699999,-0.10212460891663648,0.1467026697251206,10000.0,0.1
Norway,NOR,579,2015,2020,5,hs6_harmonized_family,all_positive_product_growth,All products with positive product-level growth,9513809458.085,24985942259.785,15472132801.7,15472132801.7,2172,99617752854.892,77391932727.60199,-22225820127.29001,15472132801.699999,-0.6961332681129061,1.0000000000000002,10000.0,0.1
