country,iso3,reporter_code,base_year,future_year,horizon,identity_mode,overlap_channel,overlap_channel_label,base_value,future_value,net_contribution,gross_positive_contribution,cell_count,product_count,partner_count,total_base_exports,total_future_exports,total_growth,total_gross_positive_growth,net_growth_share,gross_positive_share
Netherlands,NLD,528,2018,2023,5,hs2,future_cells_with_new_partner,Future cells whose partner was absent in the base year,0.0,23369.459,23369.459,23369.459,1,1,1,513952308835.31104,685472541454.567,171520232619.25598,218703016759.55304,1.3624899315450433e-07,1.068547628937963e-07
Netherlands,NLD,528,2018,2023,5,hs2,future_cells_with_new_product_partner_cell,Future product-partner cells absent in the base year,0.0,27970481974.774998,27970481974.774998,27970481974.774998,2228,96,235,513952308835.31104,685472541454.567,171520232619.25598,218703016759.55304,0.1630739507966062,0.1278925292810495
Netherlands,NLD,528,2018,2023,5,hs2,future_new_cell_existing_product_partner,Future new cells where both product and partner existed in the base year,0.0,6870670090.892,6870670090.892,6870670090.892,1771,93,233,513952308835.31104,685472541454.567,171520232619.25598,218703016759.55304,0.040057490512758635,0.03141552500140301
Netherlands,NLD,528,2019,2024,5,hs2,future_cells_with_new_product,Future cells whose product was absent in the base year,0.0,27039532604.319,27039532604.319,27039532604.319,603,4,188,508704920342.812,678012277815.214,169307357472.40198,217448883725.13702,0.15970677829949942,0.12434891428781908
Netherlands,NLD,528,2019,2024,5,hs2,future_cells_with_new_partner,Future cells whose partner was absent in the base year,0.0,51401.166,51401.166,51401.166,3,3,1,508704920342.812,678012277815.214,169307357472.40198,217448883725.13702,3.0359676488588905e-07,2.3638275404978792e-07
Netherlands,NLD,528,2019,2024,5,hs2,future_cells_with_new_product_partner_cell,Future product-partner cells absent in the base year,0.0,30163525569.517998,30163525569.517998,30163525569.517998,2166,96,234,508704920342.812,678012277815.214,169307357472.40198,217448883725.13702,0.17815838614358398,0.13871547672622567
Netherlands,NLD,528,2019,2024,5,hs2,future_new_cell_existing_product_partner,Future new cells where both product and partner existed in the base year,0.0,3123941564.033,3123941564.033,3123941564.033,1560,92,206,508704920342.812,678012277815.214,169307357472.40198,217448883725.13702,0.01845130424731967,0.014366326055652561
Netherlands,NLD,528,2020,2025,5,hs2,future_cells_with_new_product,Future cells whose product was absent in the base year,0.0,30878350883.681,30878350883.681,30878350883.681,604,4,187,487953442771.555,722572350104.633,234618907333.07806,271904622468.981,0.13161066699472934,0.11356317006785575
Netherlands,NLD,528,2020,2025,5,hs2,future_cells_with_new_partner,Future cells whose partner was absent in the base year,0.0,98881.02200000001,98881.02200000001,98881.02200000001,12,10,3,487953442771.555,722572350104.633,234618907333.07806,271904622468.981,4.214537657002341e-07,3.6366068771515793e-07
Netherlands,NLD,528,2020,2025,5,hs2,future_cells_with_new_product_partner_cell,Future product-partner cells absent in the base year,0.0,33873310974.431,33873310974.431,33873310974.431,2268,96,234,487953442771.555,722572350104.633,234618907333.07806,271904622468.981,0.14437587899232077,0.1245779151043866
Netherlands,NLD,528,2020,2025,5,hs2,future_new_cell_existing_product_partner,Future new cells where both product and partner existed in the base year,0.0,2994861209.7279997,2994861209.7279997,2994861209.7279997,1652,92,205,487953442771.555,722572350104.633,234618907333.07806,271904622468.981,0.012764790543825729,0.011014381375843122
New Zealand,NZL,554,1989,1994,5,hs6_harmonized_family,future_cells_with_new_product,Future cells whose product was absent in the base year,0.0,87126700.0,87126700.0,87126700.0,732,382,56,8744415856.0,12043817007.0,3299401151.0,6070443588.0,0.026406822333074953,0.014352608460480764
New Zealand,NZL,554,1989,1994,5,hs6_harmonized_family,future_cells_with_new_partner,Future cells whose partner was absent in the base year,0.0,444890427.0,444890427.0,444890427.0,978,735,35,8744415856.0,12043817007.0,3299401151.0,6070443588.0,0.13483975019683808,0.07328796002312837
New Zealand,NZL,554,1989,1994,5,hs6_harmonized_family,future_cells_with_new_product_partner_cell,Future product-partner cells absent in the base year,0.0,1463118209.0,1463118209.0,1463118209.0,16287,3377,176,8744415856.0,12043817007.0,3299401151.0,6070443588.0,0.4434496267774382,0.2410232774244504
New Zealand,NZL,554,1989,1994,5,hs6_harmonized_family,future_new_cell_existing_product_partner,Future new cells where both product and partner existed in the base year,0.0,931799491.0,931799491.0,931799491.0,14588,2978,141,8744415856.0,12043817007.0,3299401151.0,6070443588.0,0.2824147317514226,0.1534977596764054
New Zealand,NZL,554,1989,1999,10,hs6_harmonized_family,future_cells_with_new_product,Future cells whose product was absent in the base year,0.0,2631450120.0,2631450120.0,2631450120.0,6560,886,164,8744415856.0,12230794191.0,3486378335.0,8108968521.0,0.754780424597837,0.32451107846642485
New Zealand,NZL,554,1989,1999,10,hs6_harmonized_family,future_cells_with_new_partner,Future cells whose partner was absent in the base year,0.0,624132523.0,624132523.0,624132523.0,1289,791,46,8744415856.0,12230794191.0,3486378335.0,8108968521.0,0.17902030790355974,0.07696817682590187
New Zealand,NZL,554,1989,1999,10,hs6_harmonized_family,future_cells_with_new_product_partner_cell,Future product-partner cells absent in the base year,0.0,4152637233.0,4152637233.0,4152637233.0,20547,3390,183,8744415856.0,12230794191.0,3486378335.0,8108968521.0,1.191103441445634,0.5121042488012885
New Zealand,NZL,554,1989,1999,10,hs6_harmonized_family,future_new_cell_existing_product_partner,Future new cells where both product and partner existed in the base year,0.0,1108320136.0,1108320136.0,1108320136.0,12999,2489,132,8744415856.0,12230794191.0,3486378335.0,8108968521.0,0.31790013288962227,0.1366783128001737
New Zealand,NZL,554,1990,1995,5,hs6_harmonized_family,future_cells_with_new_product,Future cells whose product was absent in the base year,0.0,32437256.0,32437256.0,32437256.0,565,334,53,9274550978.0,13374850510.0,4100299532.0,7044431670.0,0.007910947906817458,0.004604666141931646
New Zealand,NZL,554,1990,1995,5,hs6_harmonized_family,future_cells_with_new_partner,Future cells whose partner was absent in the base year,0.0,469581682.0,469581682.0,469581682.0,1067,793,34,9274550978.0,13374850510.0,4100299532.0,7044431670.0,0.11452375084679545,0.06665998110249255
New Zealand,NZL,554,1990,1995,5,hs6_harmonized_family,future_cells_with_new_product_partner_cell,Future product-partner cells absent in the base year,0.0,1574173155.0,1574173155.0,1574173155.0,16086,3349,168,9274550978.0,13374850510.0,4100299532.0,7044431670.0,0.383916624313582,0.2234634713974023
New Zealand,NZL,554,1990,1995,5,hs6_harmonized_family,future_new_cell_existing_product_partner,Future new cells where both product and partner existed in the base year,0.0,1072240853.0,1072240853.0,1072240853.0,14462,3003,134,9274550978.0,13374850510.0,4100299532.0,7044431670.0,0.26150305474805,0.15221112266108475
New Zealand,NZL,554,1990,2000,10,hs6_harmonized_family,future_cells_with_new_product,Future cells whose product was absent in the base year,0.0,2771530661.0,2771530661.0,2771530661.0,6972,818,173,9274550978.0,13152180333.0,3877629355.0,8587510702.0,0.7147487310581286,0.32273970387652856
New Zealand,NZL,554,1990,2000,10,hs6_harmonized_family,future_cells_with_new_partner,Future cells whose partner was absent in the base year,0.0,809619954.0,809619954.0,809619954.0,3071,1535,53,9274550978.0,13152180333.0,3877629355.0,8587510702.0,0.20879250693623863,0.0942787708912482
New Zealand,NZL,554,1990,2000,10,hs6_harmonized_family,future_cells_with_new_product_partner_cell,Future product-partner cells absent in the base year,0.0,4423345434.0,4423345434.0,4423345434.0,25225,3445,188,9274550978.0,13152180333.0,3877629355.0,8587510702.0,1.1407344614555095,0.5150905294324488
New Zealand,NZL,554,1990,2000,10,hs6_harmonized_family,future_new_cell_existing_product_partner,Future new cells where both product and partner existed in the base year,0.0,1145032741.0,1145032741.0,1145032741.0,15797,2609,132,9274550978.0,13152180333.0,3877629355.0,8587510702.0,0.29529195190446456,0.13333697979943432
New Zealand,NZL,554,1991,1996,5,hs6_harmonized_family,future_cells_with_new_product,Future cells whose product was absent in the base year,0.0,2844577975.0,2844577975.0,2844577975.0,6045,847,152,9556506671.0,14156800101.0,4600293430.0,8529562744.0,0.6183470724822873,0.33349634211917584
New Zealand,NZL,554,1991,1996,5,hs6_harmonized_family,future_cells_with_new_partner,Future cells whose partner was absent in the base year,0.0,139657906.0,139657906.0,139657906.0,402,287,29,9556506671.0,14156800101.0,4600293430.0,8529562744.0,0.03035847780692546,0.016373395705218344
New Zealand,NZL,554,1991,1996,5,hs6_harmonized_family,future_cells_with_new_product_partner_cell,Future product-partner cells absent in the base year,0.0,3625462727.0,3625462727.0,3625462727.0,17973,3377,170,9556506671.0,14156800101.0,4600293430.0,8529562744.0,0.7880937992688001,0.4250467269908156
New Zealand,NZL,554,1991,1996,5,hs6_harmonized_family,future_new_cell_existing_product_partner,Future new cells where both product and partner existed in the base year,0.0,713106385.0,713106385.0,713106385.0,11618,2528,137,9556506671.0,14156800101.0,4600293430.0,8529562744.0,0.15501323901419045,0.08360409629457555
New Zealand,NZL,554,1991,2001,10,hs6_harmonized_family,future_cells_with_new_product,Future cells whose product was absent in the base year,0.0,2687208108.0,2687208108.0,2687208108.0,7446,842,178,9556506671.0,13603413254.0,4046906583.0,8778351738.0,0.6640153541690982,0.3061176161770245
New Zealand,NZL,554,1991,2001,10,hs6_harmonized_family,future_cells_with_new_partner,Future cells whose partner was absent in the base year,0.0,496311664.0,496311664.0,496311664.0,2522,1363,53,9556506671.0,13603413254.0,4046906583.0,8778351738.0,0.12263976294507908,0.05653813823061461
New Zealand,NZL,554,1991,2001,10,hs6_harmonized_family,future_cells_with_new_product_partner_cell,Future product-partner cells absent in the base year,0.0,4051506869.0,4051506869.0,4051506869.0,26093,3496,192,9556506671.0,13603413254.0,4046906583.0,8778351738.0,1.0011367413370313,0.46153389496364244
New Zealand,NZL,554,1991,2001,10,hs6_harmonized_family,future_new_cell_existing_product_partner,Future new cells where both product and partner existed in the base year,0.0,1087116032.0,1087116032.0,1087116032.0,16648,2640,135,9556506671.0,13603413254.0,4046906583.0,8778351738.0,0.26862889214361685,0.12384056420228168
New Zealand,NZL,554,1992,1997,5,hs6_harmonized_family,future_cells_with_new_product,Future cells whose product was absent in the base year,0.0,2825011696.0,2825011696.0,2825011696.0,6319,838,156,9695292863.0,13936122299.0,4240829436.0,7926769150.0,0.6661460307784941,0.35638879378744115
New Zealand,NZL,554,1992,1997,5,hs6_harmonized_family,future_cells_with_new_partner,Future cells whose partner was absent in the base year,0.0,6526450.0,6526450.0,6526450.0,157,124,26,9695292863.0,13936122299.0,4240829436.0,7926769150.0,0.0015389560222812979,0.0008233430135908524
New Zealand,NZL,554,1992,1997,5,hs6_harmonized_family,future_cells_with_new_product_partner_cell,Future product-partner cells absent in the base year,0.0,3584402010.0,3584402010.0,3584402010.0,17768,3377,178,9695292863.0,13936122299.0,4240829436.0,7926769150.0,0.8452124906444834,0.45218952919803396
New Zealand,NZL,554,1992,1997,5,hs6_harmonized_family,future_new_cell_existing_product_partner,Future new cells where both product and partner existed in the base year,0.0,756329506.0,756329506.0,756329506.0,11334,2538,148,9695292863.0,13936122299.0,4240829436.0,7926769150.0,0.17834471237621358,0.09541459978054237
New Zealand,NZL,554,1992,2002,10,hs6_harmonized_family,future_cells_with_new_product,Future cells whose product was absent in the base year,0.0,2879251229.0,2879251229.0,2879251229.0,7624,883,185,9695292863.0,14239457510.0,4544164647.0,9040572973.0,0.6336150761836601,0.3184810561895787
New Zealand,NZL,554,1992,2002,10,hs6_harmonized_family,future_cells_with_new_partner,Future cells whose partner was absent in the base year,0.0,560094404.0,560094404.0,560094404.0,2344,1417,50,9695292863.0,14239457510.0,4544164647.0,9040572973.0,0.12325574610721186,0.06195341884554688
New Zealand,NZL,554,1992,2002,10,hs6_harmonized_family,future_cells_with_new_product_partner_cell,Future product-partner cells absent in the base year,0.0,4216502527.0,4216502527.0,4216502527.0,26179,3557,201,9695292863.0,14239457510.0,4544164647.0,9040572973.0,0.9278938714915802,0.46639770948066434
New Zealand,NZL,554,1992,2002,10,hs6_harmonized_family,future_new_cell_existing_product_partner,Future new cells where both product and partner existed in the base year,0.0,1031078867.0,1031078867.0,1031078867.0,16725,2654,148,9695292863.0,14239457510.0,4544164647.0,9040572973.0,0.22690174038493635,0.11405016806781546
New Zealand,NZL,554,1993,1998,5,hs6_harmonized_family,future_cells_with_new_product,Future cells whose product was absent in the base year,0.0,2548199325.0,2548199325.0,2548199325.0,6402,870,155,10411322977.0,11943360050.0,1532037073.0,6062838378.0,1.6632752365516679,0.42029807923736806
New Zealand,NZL,554,1993,1998,5,hs6_harmonized_family,future_cells_with_new_partner,Future cells whose partner was absent in the base year,0.0,5802814.0,5802814.0,5802814.0,51,32,20,10411322977.0,11943360050.0,1532037073.0,6062838378.0,0.0037876459403407663,0.0009571117747516508
New Zealand,NZL,554,1993,1998,5,hs6_harmonized_family,future_cells_with_new_product_partner_cell,Future product-partner cells absent in the base year,0.0,3210305442.0,3210305442.0,3210305442.0,17678,3404,181,10411322977.0,11943360050.0,1532037073.0,6062838378.0,2.095448927821083,0.5295053639643633
New Zealand,NZL,554,1993,1998,5,hs6_harmonized_family,future_new_cell_existing_product_partner,Future new cells where both product and partner existed in the base year,0.0,656948040.0,656948040.0,656948040.0,11247,2534,161,10411322977.0,11943360050.0,1532037073.0,6062838378.0,0.4288068817509614,0.10835651538788224
New Zealand,NZL,554,1993,2003,10,hs6_harmonized_family,future_cells_with_new_product,Future cells whose product was absent in the base year,0.0,3214980410.0,3214980410.0,3214980410.0,7738,858,197,10411322977.0,16376002861.0,5964679884.0,10486793118.0,0.539003009805111,0.306574219003297
New Zealand,NZL,554,1993,2003,10,hs6_harmonized_family,future_cells_with_new_partner,Future cells whose partner was absent in the base year,0.0,603244263.0,603244263.0,603244263.0,2123,1403,37,10411322977.0,16376002861.0,5964679884.0,10486793118.0,0.10113606676834025,0.0575241883969814
New Zealand,NZL,554,1993,2003,10,hs6_harmonized_family,future_cells_with_new_product_partner_cell,Future product-partner cells absent in the base year,0.0,4668287866.0,4668287866.0,4668287866.0,26383,3552,204,10411322977.0,16376002861.0,5964679884.0,10486793118.0,0.7826552232119754,0.4451587643115742
New Zealand,NZL,554,1993,2003,10,hs6_harmonized_family,future_new_cell_existing_product_partner,Future new cells where both product and partner existed in the base year,0.0,1114322120.0,1114322120.0,1114322120.0,16927,2672,157,10411322977.0,16376002861.0,5964679884.0,10486793118.0,0.18682010462776413,0.10625956929457564
New Zealand,NZL,554,1994,1999,5,hs6_harmonized_family,future_cells_with_new_product,Future cells whose product was absent in the base year,0.0,2629027747.0,2629027747.0,2629027747.0,6272,797,164,12043817007.0,12230794191.0,186977184.0,5839270028.0,14.060687463343122,0.4502322609493133
New Zealand,NZL,554,1994,1999,5,hs6_harmonized_family,future_cells_with_new_partner,Future cells whose partner was absent in the base year,0.0,216990982.0,216990982.0,216990982.0,306,269,22,12043817007.0,12230794191.0,186977184.0,5839270028.0,1.1605211788835155,0.03716063496969693
New Zealand,NZL,554,1994,1999,5,hs6_harmonized_family,future_cells_with_new_product_partner_cell,Future product-partner cells absent in the base year,0.0,3307337994.0,3307337994.0,3307337994.0,17160,3313,184,12043817007.0,12230794191.0,186977184.0,5839270028.0,17.688457614165372,0.5663957957314729
New Zealand,NZL,554,1994,1999,5,hs6_harmonized_family,future_new_cell_existing_product_partner,Future new cells where both product and partner existed in the base year,0.0,524157559.0,524157559.0,524157559.0,10650,2510,153,12043817007.0,12230794191.0,186977184.0,5839270028.0,2.8033236343959484,0.08976422677605277
New Zealand,NZL,554,1994,2004,10,hs6_harmonized_family,future_cells_with_new_product,Future cells whose product was absent in the base year,0.0,4276469432.0,4276469432.0,4276469432.0,8701,900,195,12043817007.0,20151508538.0,8107691531.0,13543252214.0,0.5274583296180907,0.3157638478872383
New Zealand,NZL,554,1994,2004,10,hs6_harmonized_family,future_cells_with_new_partner,Future cells whose partner was absent in the base year,0.0,749898524.0,749898524.0,749898524.0,2129,1372,42,12043817007.0,20151508538.0,8107691531.0,13543252214.0,0.09249223667831227,0.055370638614025885
New Zealand,NZL,554,1994,2004,10,hs6_harmonized_family,future_cells_with_new_product_partner_cell,Future product-partner cells absent in the base year,0.0,6107516824.0,6107516824.0,6107516824.0,29304,3625,206,12043817007.0,20151508538.0,8107691531.0,13543252214.0,0.7532991111770505,0.45096382519455014
New Zealand,NZL,554,1994,2004,10,hs6_harmonized_family,future_new_cell_existing_product_partner,Future new cells where both product and partner existed in the base year,0.0,1430776517.0,1430776517.0,1430776517.0,18914,2713,160,12043817007.0,20151508538.0,8107691531.0,13543252214.0,0.17647150382194282,0.10564497318605426
New Zealand,NZL,554,1995,2000,5,hs6_harmonized_family,future_cells_with_new_product,Future cells whose product was absent in the base year,0.0,2757311697.0,2757311697.0,2757311697.0,6862,805,173,13374850510.0,13152180333.0,-222670177.0,6424596961.0,-12.382941147076018,0.42918049392639557
New Zealand,NZL,554,1995,2000,5,hs6_harmonized_family,future_cells_with_new_partner,Future cells whose partner was absent in the base year,0.0,432938681.0,432938681.0,432938681.0,1951,1255,35,13374850510.0,13152180333.0,-222670177.0,6424596961.0,-1.944304741806533,0.06738767951174517
New Zealand,NZL,554,1995,2000,5,hs6_harmonized_family,future_cells_with_new_product_partner_cell,Future product-partner cells absent in the base year,0.0,3680228582.0,3680228582.0,3680228582.0,22112,3416,189,13374850510.0,13152180333.0,-222670177.0,6424596961.0,-16.527712114766047,0.572834156654578
New Zealand,NZL,554,1995,2000,5,hs6_harmonized_family,future_new_cell_existing_product_partner,Future new cells where both product and partner existed in the base year,0.0,668937368.0,668937368.0,668937368.0,13660,2597,150,13374850510.0,13152180333.0,-222670177.0,6424596961.0,-3.0041623759970335,0.10412129695617181
New Zealand,NZL,554,1995,2005,10,hs6_harmonized_family,future_cells_with_new_product,Future cells whose product was absent in the base year,0.0,4628196524.0,4628196524.0,4628196524.0,9222,967,199,13374850510.0,21424660661.0,8049810151.0,14683797588.0,0.5749448045585343,0.3151907056919859
New Zealand,NZL,554,1995,2005,10,hs6_harmonized_family,future_cells_with_new_partner,Future cells whose partner was absent in the base year,0.0,747321213.0,747321213.0,747321213.0,2226,1327,50,13374850510.0,21424660661.0,8049810151.0,14683797588.0,0.09283712273725646,0.0508942736728223
New Zealand,NZL,554,1995,2005,10,hs6_harmonized_family,future_cells_with_new_product_partner_cell,Future product-partner cells absent in the base year,0.0,6816978243.0,6816978243.0,6816978243.0,31036,3693,209,13374850510.0,21424660661.0,8049810151.0,14683797588.0,0.8468495672724841,0.46425171704702745
New Zealand,NZL,554,1995,2005,10,hs6_harmonized_family,future_new_cell_existing_product_partner,Future new cells where both product and partner existed in the base year,0.0,1799751322.0,1799751322.0,1799751322.0,20048,2715,158,13374850510.0,21424660661.0,8049810151.0,14683797588.0,0.22357686557072692,0.12256715684168827
New Zealand,NZL,554,1996,2001,5,hs6_harmonized_family,future_cells_with_new_product,Future cells whose product was absent in the base year,0.0,17407651.0,17407651.0,17407651.0,574,317,52,14156800101.0,13603413254.0,-553386847.0,4991234831.0,-0.03145656803079022,0.003487644158091507
New Zealand,NZL,554,1996,2001,5,hs6_harmonized_family,future_cells_with_new_partner,Future cells whose partner was absent in the base year,0.0,442883060.0,442883060.0,442883060.0,2012,1309,33,14156800101.0,13603413254.0,-553386847.0,4991234831.0,-0.8003136727967805,0.0887321624799745
New Zealand,NZL,554,1996,2001,5,hs6_harmonized_family,future_cells_with_new_product_partner_cell,Future product-partner cells absent in the base year,0.0,1257518534.0,1257518534.0,1257518534.0,20257,3461,193,14156800101.0,13603413254.0,-553386847.0,4991234831.0,-2.2724040891416415,0.2519453755591088
New Zealand,NZL,554,1996,2001,5,hs6_harmonized_family,future_new_cell_existing_product_partner,Future new cells where both product and partner existed in the base year,0.0,797371997.0,797371997.0,797371997.0,17688,3121,160,14156800101.0,13603413254.0,-553386847.0,4991234831.0,-1.440894378539503,0.15975445435819047
New Zealand,NZL,554,1996,2006,10,hs6_harmonized_family,future_cells_with_new_product,Future cells whose product was absent in the base year,0.0,3232155897.0,3232155897.0,3232155897.0,7617,774,194,14156800101.0,22051537728.0,7894737627.0,14294098150.0,0.4094063729168184,0.22611821068263757
New Zealand,NZL,554,1996,2006,10,hs6_harmonized_family,future_cells_with_new_partner,Future cells whose partner was absent in the base year,0.0,788536159.0,788536159.0,788536159.0,2271,1348,47,14156800101.0,22051537728.0,7894737627.0,14294098150.0,0.0998812368764741,0.055165156327123724
New Zealand,NZL,554,1996,2006,10,hs6_harmonized_family,future_cells_with_new_product_partner_cell,Future product-partner cells absent in the base year,0.0,5892839583.0,5892839583.0,5892839583.0,30759,3667,209,14156800101.0,22051537728.0,7894737627.0,14294098150.0,0.7464262729703,0.4122568294383791
New Zealand,NZL,554,1996,2006,10,hs6_harmonized_family,future_new_cell_existing_product_partner,Future new cells where both product and partner existed in the base year,0.0,2022849565.0,2022849565.0,2022849565.0,21270,2886,161,14156800101.0,22051537728.0,7894737627.0,14294098150.0,0.25622758609252005,0.1415164177391632
New Zealand,NZL,554,1997,2002,5,hs6_harmonized_family,future_cells_with_new_product,Future cells whose product was absent in the base year,0.0,1880598229.0,1880598229.0,1880598229.0,6138,697,177,13936122299.0,14239457510.0,303335211.0,6387579064.0,6.199736004271525,0.2944148651871779
New Zealand,NZL,554,1997,2002,5,hs6_harmonized_family,future_cells_with_new_partner,Future cells whose partner was absent in the base year,0.0,507998271.0,507998271.0,507998271.0,2022,1378,31,13936122299.0,14239457510.0,303335211.0,6387579064.0,1.6747092080912427,0.07952907759107779
New Zealand,NZL,554,1997,2002,5,hs6_harmonized_family,future_cells_with_new_product_partner_cell,Future product-partner cells absent in the base year,0.0,3025719656.0,3025719656.0,3025719656.0,23576,3528,200,13936122299.0,14239457510.0,303335211.0,6387579064.0,9.97483821949045,0.4736880163335697
New Zealand,NZL,554,1997,2002,5,hs6_harmonized_family,future_new_cell_existing_product_partner,Future new cells where both product and partner existed in the base year,0.0,677254412.0,677254412.0,677254412.0,15747,2806,165,13936122299.0,14239457510.0,303335211.0,6387579064.0,2.232693032132033,0.10602677559280071
New Zealand,NZL,554,1997,2007,10,hs6_harmonized_family,future_cells_with_new_product,Future cells whose product was absent in the base year,0.0,3470273041.0,3470273041.0,3470273041.0,7767,750,198,13936122299.0,26478193834.0,12542071535.0,18354356180.0,0.2766905794880718,0.18907081277966134
New Zealand,NZL,554,1997,2007,10,hs6_harmonized_family,future_cells_with_new_partner,Future cells whose partner was absent in the base year,0.0,789332540.0,789332540.0,789332540.0,2240,1397,42,13936122299.0,26478193834.0,12542071535.0,18354356180.0,0.06293478216874163,0.04300518810134587
New Zealand,NZL,554,1997,2007,10,hs6_harmonized_family,future_cells_with_new_product_partner_cell,Future product-partner cells absent in the base year,0.0,6430460704.0,6430460704.0,6430460704.0,31812,3682,212,13936122299.0,26478193834.0,12542071535.0,18354356180.0,0.5127112125022655,0.35035065468583493
New Zealand,NZL,554,1997,2007,10,hs6_harmonized_family,future_new_cell_existing_product_partner,Future new cells where both product and partner existed in the base year,0.0,2291428050.0,2291428050.0,2291428050.0,22187,2921,168,13936122299.0,26478193834.0,12542071535.0,18354356180.0,0.1826993287038368,0.12484382603933973
New Zealand,NZL,554,1998,2003,5,hs6_harmonized_family,future_cells_with_new_product,Future cells whose product was absent in the base year,0.0,2094426049.0,2094426049.0,2094426049.0,6209,660,184,11943360050.0,16376002861.0,4432642811.0,8753923653.0,0.4725005235708355,0.23925569059335272
New Zealand,NZL,554,1998,2003,5,hs6_harmonized_family,future_cells_with_new_partner,Future cells whose partner was absent in the base year,0.0,592530683.0,592530683.0,592530683.0,2009,1384,29,11943360050.0,16376002861.0,4432642811.0,8753923653.0,0.13367435822475524,0.06768744011114806
New Zealand,NZL,554,1998,2003,5,hs6_harmonized_family,future_cells_with_new_product_partner_cell,Future product-partner cells absent in the base year,0.0,3253019626.0,3253019626.0,3253019626.0,24048,3514,204,11943360050.0,16376002861.0,4432642811.0,8753923653.0,0.7338781320090445,0.37160703644989856
New Zealand,NZL,554,1998,2003,5,hs6_harmonized_family,future_new_cell_existing_product_partner,Future new cells where both product and partner existed in the base year,0.0,616067966.0,616067966.0,616067966.0,16129,2832,165,11943360050.0,16376002861.0,4432642811.0,8753923653.0,0.13898434687116504,0.07037620961988529
New Zealand,NZL,554,1998,2008,10,hs6_harmonized_family,future_cells_with_new_product,Future cells whose product was absent in the base year,0.0,3715534523.0,3715534523.0,3715534523.0,7838,724,195,11943360050.0,29723700981.0,17780340931.0,22321733460.0,0.20896868836311067,0.16645367303834835
New Zealand,NZL,554,1998,2008,10,hs6_harmonized_family,future_cells_with_new_partner,Future cells whose partner was absent in the base year,0.0,806995886.0,806995886.0,806995886.0,2216,1366,36,11943360050.0,29723700981.0,17780340931.0,22321733460.0,0.045386974812895955,0.03615292187975082
New Zealand,NZL,554,1998,2008,10,hs6_harmonized_family,future_cells_with_new_product_partner_cell,Future product-partner cells absent in the base year,0.0,6717016859.0,6717016859.0,6717016859.0,32856,3721,212,11943360050.0,29723700981.0,17780340931.0,22321733460.0,0.377777731319476,0.3009182450384837
New Zealand,NZL,554,1998,2008,10,hs6_harmonized_family,future_new_cell_existing_product_partner,Future new cells where both product and partner existed in the base year,0.0,2302233893.0,2302233893.0,2302233893.0,23176,2986,172,11943360050.0,29723700981.0,17780340931.0,22321733460.0,0.12948198810890393,0.10313866963448635
New Zealand,NZL,554,1999,2004,5,hs6_harmonized_family,future_cells_with_new_product,Future cells whose product was absent in the base year,0.0,2692126920.0,2692126920.0,2692126920.0,7106,735,189,12230794191.0,20151508538.0,7920714347.0,11889283001.0,0.3398843591701616,0.2264330758863732
New Zealand,NZL,554,1999,2004,5,hs6_harmonized_family,future_cells_with_new_partner,Future cells whose partner was absent in the base year,0.0,384475020.0,384475020.0,384475020.0,1735,1267,30,12230794191.0,20151508538.0,7920714347.0,11889283001.0,0.04854044763596624,0.03233794838323405
New Zealand,NZL,554,1999,2004,5,hs6_harmonized_family,future_cells_with_new_product_partner_cell,Future product-partner cells absent in the base year,0.0,3982591833.0,3982591833.0,3982591833.0,27231,3622,206,12230794191.0,20151508538.0,7920714347.0,11889283001.0,0.5028071533104109,0.3349732555499795
New Zealand,NZL,554,1999,2004,5,hs6_harmonized_family,future_new_cell_existing_product_partner,Future new cells where both product and partner existed in the base year,0.0,935800635.0,935800635.0,935800635.0,18665,2870,170,12230794191.0,20151508538.0,7920714347.0,11889283001.0,0.11814598961701453,0.07870959375105213
New Zealand,NZL,554,1999,2009,10,hs6_harmonized_family,future_cells_with_new_product,Future cells whose product was absent in the base year,0.0,3315959539.0,3315959539.0,3315959539.0,7714,786,193,12230794191.0,24164629045.0,11933834854.0,16814872051.0,0.27786202671378113,0.19720397092184808
New Zealand,NZL,554,1999,2009,10,hs6_harmonized_family,future_cells_with_new_partner,Future cells whose partner was absent in the base year,0.0,382434718.0,382434718.0,382434718.0,1959,1245,35,12230794191.0,24164629045.0,11933834854.0,16814872051.0,0.032046255263186836,0.02274383752906738
New Zealand,NZL,554,1999,2009,10,hs6_harmonized_family,future_cells_with_new_product_partner_cell,Future product-partner cells absent in the base year,0.0,5421606515.0,5421606515.0,5421606515.0,31706,3712,211,12230794191.0,24164629045.0,11933834854.0,16814872051.0,0.45430547525825515,0.3224292458816284
New Zealand,NZL,554,1999,2009,10,hs6_harmonized_family,future_new_cell_existing_product_partner,Future new cells where both product and partner existed in the base year,0.0,1762108535.0,1762108535.0,1762108535.0,22367,2918,174,12230794191.0,24164629045.0,11933834854.0,16814872051.0,0.1476565208550187,0.10479464426820931
New Zealand,NZL,554,2000,2005,5,hs6_harmonized_family,future_cells_with_new_product,Future cells whose product was absent in the base year,0.0,3063634401.0,3063634401.0,3063634401.0,7336,753,191,13152180333.0,21424660661.0,8272480328.0,12481708857.0,0.37034048792240293,0.245449916842264
